step,layer,module_type,module_name,param_name,effective_rank,zero_count,max_rank,mean_abs_lora_E,max_abs_lora_E,min_abs_lora_E
500,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.022042399272322655,0.05808461830019951,0.006680021993815899
500,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,0.0020201175939291716,0.01685025915503502,9.355439033242874e-06
500,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.029412612318992615,0.079098179936409,6.578550528502092e-05
500,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,0.0065355245023965836,0.024420583620667458,2.503603718650993e-05
500,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.0483810193836689,0.0829714834690094,0.00016715371748432517
500,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,0.008537865243852139,0.02988296188414097,3.835437837551581e-06
500,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.0652843713760376,0.11035146564245224,0.002879472216591239
500,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,0.01663263328373432,0.06086890399456024,1.6884114302229136e-05
500,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.04336361959576607,0.0822143480181694,5.452318873722106e-05
500,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,0.00674016959965229,0.041627172380685806,1.3078788470011204e-05
500,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.06565247476100922,0.11984272301197052,0.01593516394495964
750,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,4.419835386215709e-05,0.00013623815902974457,8.13916813058313e-06
750,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.021593743935227394,0.04892473295331001,1.1230054042243864e-05
750,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,4.378064477350563e-05,0.00018795854703057557,1.4169104360917117e-06
750,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.01687728427350521,0.0626150369644165,8.086202001322818e-07
750,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,5.1434046326903626e-05,0.00014186504995450377,4.204299330012873e-06
750,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.027690472081303596,0.07362548261880875,7.447299140039831e-06
750,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,2.6723029804998077e-05,6.155946903163567e-05,3.995020506408764e-06
750,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.0232663843780756,0.07127078622579575,1.0168238077312708e-05
750,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,5.5446162150474265e-05,9.807172318687662e-05,3.8834637052787e-06
750,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.028772883117198944,0.08364355564117432,1.0885971278185025e-05
750,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,5.9929316194029525e-05,0.00013658659008797258,1.1576057659112848e-05
750,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.03902285918593407,0.0945284515619278,7.78022422309732e-06
750,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,3.658490822999738e-05,8.30592616694048e-05,2.8020517675031442e-06
750,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.0480644516646862,0.09834026545286179,0.019622081890702248
750,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,5.863516344106756e-05,0.00013002195919398218,1.5146139958233107e-05
750,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.047402769327163696,0.11114804446697235,2.2292779249255545e-06
750,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,0.008244489319622517,0.052388567477464676,1.6456830280731083e-06
750,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.07322753220796585,0.1163310632109642,3.282068792032078e-05
750,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,0.003982073161751032,0.04721037670969963,2.8683764412562596e-06
750,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.08843225985765457,0.12576556205749512,1.150470143329585e-05
750,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,0.016664475202560425,0.0979422852396965,6.334567842714023e-06
750,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.05781329795718193,0.10222867131233215,5.672156476066448e-06
750,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,0.005356979090720415,0.06387802213430405,5.325725283000793e-07
750,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.08355792611837387,0.16230261325836182,0.0193430595099926
1000,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,2.879589010262862e-05,7.353026740020141e-05,4.239855115883984e-06
1000,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.024900734424591064,0.06607479602098465,4.980262474418851e-06
1000,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,4.232345600030385e-05,0.0001168505332316272,1.5309231571336568e-07
1000,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.019597433507442474,0.08232805877923965,6.684524578304263e-08
1000,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,3.151952478219755e-05,7.642485434189439e-05,2.0241519393948693e-07
1000,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.037367645651102066,0.09845201671123505,1.4405434285436058e-06
1000,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,3.37037599820178e-05,8.037096267798916e-05,5.235573553363793e-06
1000,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.02185995690524578,0.08208917826414108,2.0268984712856764e-07
1000,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,3.206463225069456e-05,7.367669604718685e-05,6.1130313042667694e-06
1000,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.02157771587371826,0.08797500282526016,1.4229241969587747e-05
1000,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,4.1882169171003625e-05,7.54741340642795e-05,2.4468001811328577e-06
1000,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.03676366060972214,0.10192309319972992,1.5352659829659387e-05
1000,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,4.235849701217376e-05,0.00011963151337113231,1.955698962774477e-06
1000,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.03649855777621269,0.10469017177820206,1.824826540541835e-05
1000,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,4.411818736116402e-05,0.00010270069469697773,1.375051579088904e-05
1000,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.04119030013680458,0.11467854678630829,1.095284187613288e-05
1000,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,2.8215901693329215e-05,5.9052021242678165e-05,8.127375622279942e-06
1000,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.0735744833946228,0.12217077612876892,2.5751583052624483e-06
1000,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,3.791364360949956e-05,9.5060866442509e-05,2.295055310241878e-06
1000,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.09364929050207138,0.13301105797290802,9.582075290381908e-05
1000,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,0.008558695204555988,0.10241248458623886,5.741474069509422e-06
1000,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.05634472891688347,0.10817252099514008,6.122911145212129e-06
1000,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,2.25854164455086e-05,5.684349889634177e-05,1.7394069118381594e-07
1000,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.07644033432006836,0.17094562947750092,3.320095856906846e-05
1250,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,2.802401468215976e-05,6.0130187193863094e-05,5.931884970777901e-06
1250,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.021066365763545036,0.08499269187450409,9.242731721315067e-06
1250,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,2.1255589672364295e-05,8.724129293113947e-05,2.4310734261234757e-06
1250,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.014539080671966076,0.09954805672168732,5.3354142437456176e-06
1250,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,2.4677532564965077e-05,8.816654735710472e-05,5.238005542196333e-06
1250,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.038491036742925644,0.11147378385066986,1.6664341728755971e-06
1250,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,2.5032888515852392e-05,7.370582170551643e-05,1.1613382184805232e-06
1250,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.01951323077082634,0.08906231075525284,5.48496643659746e-07
1250,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,3.305681093479507e-05,0.00010395151184638962,4.7666312639194075e-06
1250,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.02365453541278839,0.09690035134553909,4.504076059674844e-06
1250,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,3.871688022627495e-05,9.959423914551735e-05,6.358126938721398e-06
1250,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.02289450168609619,0.10871502012014389,2.629791651997948e-06
1250,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,4.085955515620299e-05,0.00011289100802969187,2.3752934339427156e-06
1250,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.023887788876891136,0.10825418680906296,3.812469913100358e-06
1250,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,3.9893096982268617e-05,8.362803782802075e-05,2.3961895294632996e-06
1250,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.04264659062027931,0.11667072027921677,1.857494680734817e-06
1250,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,3.094689600402489e-05,7.324809848796576e-05,2.1275700419209898e-06
1250,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.07243648171424866,0.12510153651237488,4.197193902655272e-06
1250,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,4.118124707019888e-05,7.845819345675409e-05,9.652321750763804e-06
1250,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.08637955784797668,0.1355469524860382,3.9827762520872056e-05
1250,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,0.009058542549610138,0.1081991046667099,3.0905334824637976e-07
1250,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.04280179738998413,0.10911355912685394,3.1587933335686103e-06
1250,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,2.428870357107371e-05,8.764609083300456e-05,2.458844846842112e-06
1250,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.06639092415571213,0.17593753337860107,1.9819623048533686e-05
1500,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,2.6456275008968078e-05,8.941380656324327e-05,2.6005427571362816e-06
1500,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,11,1,12,0.017905592918395996,0.09205236285924911,8.133993034675768e-09
1500,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,3.760151957976632e-05,0.00012177418102510273,1.2513661431512446e-06
1500,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.009025626815855503,0.10807200521230698,5.063818093731243e-07
1500,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,2.6877822165261023e-05,8.757901377975941e-05,8.866964890330564e-06
1500,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.04325101152062416,0.12477553635835648,6.3553247855452355e-06
1500,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,2.8496657250798307e-05,6.621446664212272e-05,1.3139743941792403e-06
1500,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.02149065025150776,0.09542520344257355,1.3834552419211832e-06
1500,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,3.9065427699824795e-05,7.861121412133798e-05,2.1819905668962747e-06
1500,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.015412487089633942,0.10352052748203278,2.066411980194971e-06
1500,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,2.8359214411466382e-05,6.557085725944489e-05,6.151898901407549e-08
1500,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.017292359843850136,0.11547263711690903,1.9909758464109473e-07
1500,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,3.279657175880857e-05,0.00011785556853283197,2.413255515421042e-07
1500,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.01796881854534149,0.11447855830192566,4.912488293484785e-06
1500,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,2.7053474696003832e-05,6.128998938947916e-05,9.05616343516158e-06
1500,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.04443640634417534,0.1207357794046402,4.479603830986889e-06
1500,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,2.924627005995717e-05,9.740204404806718e-05,5.168624284124235e-06
1500,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.07422084361314774,0.12785518169403076,6.808785656176042e-06
1500,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,2.709261025302112e-05,7.287730841198936e-05,7.931961363283335e-07
1500,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.08341937512159348,0.13875198364257812,1.567142021485779e-06
1500,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,2.630574999784585e-05,6.579130422323942e-05,8.832860771690321e-07
1500,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.038988035172224045,0.1113973930478096,7.359302003351331e-07
1500,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,2.6913998226518743e-05,7.436869782395661e-05,7.597451485708007e-07
1500,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.0623837374150753,0.18335901200771332,5.474889235301816e-07
1750,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,2.047807902272325e-05,4.4862852519145235e-05,2.361752649449045e-06
1750,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.0201104823499918,0.1049690693616867,6.203819111760822e-07
1750,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,2.0509198293439113e-05,4.17970513808541e-05,7.449225449818186e-07
1750,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.010240434668958187,0.12266657501459122,1.9808192064374452e-06
1750,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,1.6686552044120617e-05,3.7185287510510534e-05,3.14997436134945e-07
1750,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.047793690115213394,0.13731169700622559,1.0540741186559899e-06
1750,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,2.338075137231499e-05,5.3896270401310176e-05,2.795693717416725e-06
1750,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.022655831649899483,0.10092879086732864,2.1252881197142415e-06
1750,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,2.0614896129700355e-05,5.896994480281137e-05,2.99365387945727e-06
1750,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.01635422557592392,0.10982098430395126,9.013141607283615e-06
1750,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,2.0505525753833354e-05,7.171395554905757e-05,2.1749913230451057e-06
1750,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.018144775182008743,0.1213039830327034,9.037719337356975e-07
