step,layer,module_type,module_name,param_name,effective_rank,zero_count,max_rank,mean_abs_lora_E,max_abs_lora_E,min_abs_lora_E
500,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,0.0081906383857131,0.016986433416604996,7.615062258992111e-06
500,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.030649594962596893,0.07907997071743011,0.005552973598241806
500,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,0.011320442892611027,0.026474863290786743,0.0019965835381299257
500,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.04843268170952797,0.08294803649187088,0.00013457535533234477
500,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,0.012919741682708263,0.02968219853937626,0.004085276275873184
500,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.0654437243938446,0.11031057685613632,0.004709882661700249
500,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,0.01970903016626835,0.061745427548885345,1.1849468137370422e-05
500,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.0442022830247879,0.08140239864587784,0.004394099116325378
500,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,0.011960931122303009,0.04111563414335251,1.471463474445045e-05
500,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.0657612606883049,0.1198756992816925,0.015652555972337723
750,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,0.012567139230668545,0.0359368734061718,5.308353138389066e-05
750,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.027114922180771828,0.04991494491696358,0.000567541632335633
750,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,0.006106494460254908,0.021712452173233032,0.0001980404631467536
750,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.021217020228505135,0.06159912049770355,5.380752554628998e-05
750,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,0.005115763749927282,0.0134658208116889,0.00019417321891523898
750,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.03471227362751961,0.07363585382699966,0.0013355404371395707
750,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,0.006428234279155731,0.025024406611919403,5.593604873865843e-05
750,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.03118951804935932,0.07120400667190552,0.0013212726917117834
750,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,0.010467319749295712,0.026163902133703232,8.670134411659092e-05
750,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.03194092959165573,0.08288387209177017,0.0087303901091218
750,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,0.00280001456849277,0.01995203271508217,0.00029287388315424323
750,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.045485738664865494,0.09498247504234314,0.012958024628460407
750,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,0.010463432408869267,0.023504383862018585,0.00016339666035491973
750,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.04689910635352135,0.0972823053598404,0.019511958584189415
750,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,0.01202930137515068,0.037683796137571335,0.00013373236288316548
750,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.051583558320999146,0.1114315539598465,0.007032567635178566
750,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,0.020356589928269386,0.05627850070595741,0.0011428394354879856
750,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.07315120846033096,0.11682628840208054,0.008243686519563198
750,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,0.021049262955784798,0.050046004354953766,0.0003310465544927865
750,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.08895405381917953,0.12604203820228577,0.008412486873567104
750,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,0.028134921565651894,0.09988193958997726,9.44537969189696e-05
750,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.05815480649471283,0.1011870950460434,0.00022981765505392104
750,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,0.018904566764831543,0.06212623789906502,0.00014532258501276374
750,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.0836280807852745,0.1628797948360443,0.018650870770215988
1000,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,0.008066182024776936,0.037190742790699005,9.970446626539342e-06
1000,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.03610210493206978,0.06690684705972672,4.762847311212681e-05
1000,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,4.3438227294245735e-05,0.00011021665704902261,4.5940632276142424e-07
1000,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.030182844027876854,0.0811566412448883,4.694759354606504e-06
1000,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,2.910778312070761e-05,7.181325781857595e-05,4.136279130761977e-06
1000,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.04588386043906212,0.09934905171394348,5.4904685384826735e-05
1000,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,3.2261039450531825e-05,7.856588490540162e-05,6.162281351862475e-08
1000,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.035741113126277924,0.08110508322715759,1.7701680917525664e-05
1000,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,0.0027500896248966455,0.032625459134578705,7.343161087192129e-06
1000,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.03833393752574921,0.08680586516857147,0.010688446462154388
1000,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,4.310113945393823e-05,6.969218520680442e-05,7.899703632574528e-06
1000,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.04906265810132027,0.10208184272050858,1.783638981578406e-05
1000,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,4.2910909542115405e-05,0.00013235531514510512,2.555427499828511e-06
1000,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.051496390253305435,0.10305218398571014,0.017704617232084274
1000,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,0.0023738613817840815,0.02805297076702118,1.2010655154881533e-05
1000,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.05553487315773964,0.11470334231853485,6.752811168553308e-05
1000,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,0.016679026186466217,0.06929843872785568,1.0787359315145295e-05
1000,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.07972449064254761,0.12236207723617554,0.013666815124452114
1000,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,0.024644887074828148,0.07353182137012482,4.56308816865203e-06
1000,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.09337618201971054,0.13378524780273438,7.990566518856212e-05
1000,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,0.02518988959491253,0.10414286702871323,2.0977863641746808e-06
1000,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.06059073284268379,0.10689815133810043,1.4257218936108984e-05
1000,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,0.017121441662311554,0.06725475937128067,2.61034529103199e-06
1000,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.08655625581741333,0.17132814228534698,0.018816009163856506
1250,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,0.001333192572928965,0.0027228251565247774,0.00025681560509838164
1250,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.0422198660671711,0.08419790118932724,0.000527221302036196
1250,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,0.0006491359672509134,0.001332017476670444,2.4923243472585455e-05
1250,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.035814009606838226,0.0968523845076561,8.326536044478416e-05
1250,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,0.0008577592088840902,0.0019057350000366569,8.015058119781315e-05
1250,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.052746471017599106,0.11041319370269775,0.00018854851077776402
1250,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,0.001194639946334064,0.0028462756890803576,7.35689391149208e-05
1250,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.03580884635448456,0.08549075573682785,0.0001249207998625934
1250,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,0.0010679372353479266,0.0027001185808330774,0.0004000048211310059
1250,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.034687552601099014,0.09394542872905731,0.00026094907661899924
1250,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,0.0006548470701090991,0.0013858153251931071,8.314664228237234e-06
1250,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.048359353095293045,0.1071118637919426,0.000973807240370661
1250,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,0.001023234217427671,0.0018271930748596787,3.493760959827341e-05
1250,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.049620430916547775,0.10550542175769806,0.00026306777726858854
1250,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,0.0006543861818499863,0.0013869770336896181,3.7171473650232656e-06
1250,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.053415048867464066,0.11622574180364609,0.0002119652199326083
1250,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,0.02013291046023369,0.09112104028463364,0.00018458695558365434
1250,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.08275255560874939,0.12474501878023148,0.019666261970996857
1250,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,0.025754956528544426,0.09441397339105606,0.00047074767644517124
1250,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.09552892297506332,0.13705728948116302,0.00010164107516175136
1250,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,0.02277836762368679,0.10976025462150574,0.00017892899631988257
1250,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.06179269775748253,0.1075163185596466,0.00025900520267896354
1250,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,0.017043476924300194,0.07578343152999878,0.00021941082377452403
1250,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.08688086271286011,0.17561322450637817,0.00011480661487439647
1500,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,2.204886550316587e-05,4.7591543989256024e-05,1.4204786111804424e-06
1500,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.035424090921878815,0.09047558903694153,2.1565740098594688e-05
1500,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,4.100874866708182e-05,0.00012759915261995047,8.706629159860313e-06
1500,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,11,1,12,0.03345248103141785,0.10492735356092453,8.855871591606501e-09
1500,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,2.7005351512343623e-05,7.231905328808352e-05,3.8437019611592405e-06
1500,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.046672653406858444,0.12297111749649048,4.2749718431878136e-07
1500,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,2.6058907678816468e-05,5.555091047426686e-05,2.007576540563605e-06
1500,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.04047458991408348,0.08968271315097809,3.4969602893397678e-06
1500,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,3.656241824501194e-05,0.00010336031118640676,2.0885702269879403e-06
1500,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.02918144501745701,0.09829194843769073,2.735603629844263e-06
1500,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,2.5934212317224592e-05,5.485083966050297e-05,3.670473233796656e-06
1500,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.04609266296029091,0.11156469583511353,1.6750456097724964e-06
1500,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,3.1442501494893804e-05,0.00012649313430301845,2.0290999600547366e-06
1500,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.04388986527919769,0.10858185589313507,5.727283223677659e-06
1500,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,2.7771848181146197e-05,9.96383823803626e-05,1.159194312094769e-06
1500,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.04841037467122078,0.11909995973110199,5.5107516345742624e-06
1500,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,0.023259183391928673,0.10719974339008331,7.395804004772799e-06
1500,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.07775012403726578,0.12801814079284668,3.666424163384363e-06
1500,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,0.009273295290768147,0.11083316802978516,6.078335900383536e-06
1500,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.09837736934423447,0.14218010008335114,3.855893010040745e-05
1500,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,0.009566173888742924,0.11450695991516113,1.5135233297769446e-06
1500,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.053926777094602585,0.10863088816404343,9.64284083693201e-08
1500,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,2.683644743228797e-05,6.534052226925269e-05,2.3810333971141517e-07
1500,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.07382979243993759,0.18088622391223907,1.9199196685804054e-06
1750,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,0.0007009417749941349,0.0019377622520551085,4.303214154788293e-05
1750,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.03486378490924835,0.10145774483680725,0.0006661512306891382
1750,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,0.0007105304975993931,0.0015621378552168608,8.95440171007067e-05
1750,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.023489197716116905,0.11655599623918533,0.0002360300422878936
1750,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,0.0006554667488671839,0.001319035654887557,8.408571011386812e-05
1750,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.0458243191242218,0.1332395225763321,4.249268840794684e-06
1750,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,0.0007989589939825237,0.002029521157965064,7.483406079700217e-06
1750,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.034179411828517914,0.09366816282272339,7.506960537284613e-05
1750,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,0.0009014264214783907,0.0024358874652534723,0.00010610255412757397
1750,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.026937738060951233,0.10221529006958008,3.940650276490487e-05
1750,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,0.0005859393277205527,0.0014180969446897507,0.00014304573414847255
1750,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.039424072951078415,0.11537620425224304,0.0003003070887643844
1750,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,0.000705325452145189,0.0013615505304187536,7.908730185590684e-05
1750,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.0370941199362278,0.11189378052949905,0.0003509024973027408
1750,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,0.0008821072988212109,0.0018452941440045834,7.994457700988278e-05
